,cust_no,age_level,exp_code,source_code,0,1,2,5,9,A,trans_type,c0,c1,c2,c3,c4,c5,c6,current_c,H,O,R,company_type,avg_stock,current_stock,avg_amount,current_amount,label
2711,0xF2434D927AE044E360C6135D9931A7860C07C0A4BA00A2E405C3E2F653CE4010,2,1,2,51,0,0,0,0,0,0,33,2,3,0,2,0,11,0,46,4,1,H,1376.47058823529,2000,58448.2352941177,58900,0
2712,0x248D1966909004A98EFC851305E3931A4647328E27092915CCD34C0E9D6BB1BD,2,3,2,21,0,0,0,0,0,0,13,0,0,0,0,1,7,5,17,0,4,H,1714.28571428571,1000,66729.5238095238,192100,0
2713,0x30EEA9445AA9D8E5089CC736D5C414BA7B1F9A8B642100B4AF28BCFEBFF24D8E,3,2,2,31,0,0,0,0,0,0,1,22,0,2,1,0,5,1,31,0,0,H,1322.67741935484,1000,59364.9225806452,69800,0
2714,0x8E13CFF2A9F75493D22C54BD28E854D4DE91FA6E4B43D0128CB1CC27DA603A81,3,2,2,55,0,0,0,0,8,0,54,4,5,0,0,0,0,0,49,14,0,H,1051.74603174603,1000,122713.13015873,36800,0
2715,0x6784510D7C5109EE29467B4CCE5E1CEC7AEF323226345E1A70CD9EF61DDB302B,3,3,2,104,0,0,0,0,2,0,32,38,9,0,6,0,21,1,98,0,8,H,2554.02830188679,1000,112287.482075472,71900,0
2716,0xF0FA1BADE534833642345CC887BFA101490FABD493D4C4915D1FAF0BF111B19D,1,4,2,9,0,0,0,0,0,0,6,0,0,0,0,0,3,0,9,0,0,H,7666.66666666667,1000,429188.888888889,515600,0
2717,0x7A4EA0BCB27B77E688472D633948EA6D2140462A84F193C0F6A69A0E13AB25C6,2,3,2,15,0,0,0,0,0,0,0,3,7,0,0,0,5,2,12,3,0,H,1866.66666666667,2000,37829.3333333333,43600,0
2718,0x63A3529EFC614B4596DA61D6CB4B1FCBDF73E730CB49D6DEA75E71EE79CFADB5,2,3,2,50,0,0,0,0,0,0,15,16,17,1,0,0,1,2,50,0,0,H,1515.98,1000,64232.586,25250,0
2719,0x5441DB74E453FD984D6B25B993AD9C6907E2B8A01EC0E0A59783EFAF783FEED4,2,4,2,120,0,0,0,0,8,0,43,5,52,0,8,2,18,2,126,2,0,H,5354.5625,20000,169683.156328125,405000,0
2720,0x1CF0532D9285D35CC7E22DE716BFBE5215CF5DA706B3E0AB3E900AD5A9743365,3,4,2,54,0,0,0,0,0,0,41,2,3,5,0,0,3,0,44,7,3,H,4925.92592592593,2000,348887.962962963,887600,0
2721,0x51029C17B3C66C438A7C7E8EFC63F2DB99CB5BADB1D9C6C76EEC6737176625B2,2,2,2,33,0,0,0,0,0,0,5,10,0,0,0,0,18,6,15,0,18,R,4828.39393939394,6000,70344.8378787879,190320,0
2722,0x52BAE0068A87C5CF2ECD63E73170582067AB6A3619EBFD57650509359FECECEB,4,1,2,22,0,0,0,0,0,0,1,0,0,0,0,0,21,6,20,2,0,H,1500.45454545455,1000,52002.9545454545,25660,0
2723,0x79814F78A71FD35D7EF67979F25AFE07B67317B441CE0C7E1BA6A7505174AF6E,3,4,2,22,0,0,0,0,0,0,22,0,0,0,0,0,0,0,7,15,0,H,1045.45454545455,1000,335763.636363636,34500,0
2724,0x2FA1C71156A7844632C156B49841677F7E9ADBF2B86955CB6B1BA902F142D847,4,0,2,45,0,0,0,0,0,0,31,6,0,4,4,0,0,0,37,8,0,H,2266.66666666667,1000,151433.777777778,463400,0
